PRODUCT_DESC,PRODUCT_ID,DATE,TOTAL_SALES,PRICE,IS_COUPON,IS_DISPLAY,IS_FEATURE,IS_PROMO,IS_INDEPENDENCE_DAY,IS_PRE_CHRISTMAS,IS_SUPER_BOWL_SUNDAY,IS_PRE_THANKSGIVING,IS_EASTER_SUNDAY,IS_LABOR_DAY,IS_MEMORIAL_DAY,IS_THANKSGIVING,IS_CHRISTMAS_DAY
Yogurt_Greek,3450014449,2022-06-27,16078.193544459404,6.0368977,False,False,False,False,True,False,False,False,False,False,False,False,False
Yogurt_Greek,3450014449,2022-07-04,15626.911843352973,6.0364933,False,False,False,False,True,False,False,False,False,False,False,False,False
Yogurt_Greek,3450014449,2022-07-11,15910.348104205643,6.036934,False,False,False,False,False,False,False,False,False,False,False,False,False
Yogurt_Greek,3450014449,2022-07-18,16105.163221750166,6.0375113,False,False,False,False,False,False,False,False,False,False,False,False,False
Yogurt_Greek,3450014449,2022-07-25,16441.362273784544,6.034764,False,False,False,False,False,False,False,False,False,False,False,False,False
Yogurt_Greek,3450014449,2022-08-01,16038.097960214596,6.036697,False,False,False,False,False,False,False,False,False,False,False,False,False
Yogurt_Greek,3450014449,2022-08-08,16063.890825344843,6.0348015,False,False,False,False,False,False,False,False,False,False,False,False,False
Yogurt_Greek,3450014449,2022-08-15,16258.306833749759,6.0354166,False,False,False,False,False,False,False,False,False,False,False,False,False
Yogurt_Greek,3450014449,2022-08-22,16756.593805947316,6.0336776,False,False,False,False,False,False,False,False,False,False,False,False,False
Yogurt_Greek,3450014449,2022-08-29,16970.81013232413,6.0346627,False,False,False,False,False,False,False,False,False,True,False,False,False
Yogurt_Greek,3450014449,2022-09-05,16940.344035896058,6.034704,False,False,False,False,False,False,False,False,False,True,False,False,False
Yogurt_Greek,3450014449,2022-09-12,17246.231273504036,6.035159,False,False,False,False,False,False,False,False,False,False,False,False,False
Yogurt_Greek,3450014449,2022-09-19,17407.573129296736,6.0345874,False,False,False,False,False,False,False,False,False,False,False,False,False
Yogurt_Greek,3450014449,2022-09-26,19444.717491727388,6.0342274,False,False,True,True,False,False,False,False,False,False,False,False,False
Yogurt_Greek,3450014449,2022-10-03,17784.665353762655,6.035729,False,False,False,False,False,False,False,False,False,False,False,False,False
Yogurt_Greek,3450014449,2022-10-10,18211.829236035934,6.0350614,False,False,False,False,False,False,False,False,False,False,False,False,False
Yogurt_Greek,3450014449,2022-10-17,17886.51763818757,6.03475,False,False,False,False,False,False,False,True,False,False,False,False,False
Yogurt_Greek,3450014449,2022-10-24,17920.297953922935,6.035215,False,False,False,False,False,False,False,True,False,False,False,False,False
Yogurt_Greek,3450014449,2022-10-31,18721.967349698985,6.036292,False,False,False,False,False,False,False,True,False,False,False,False,False
Yogurt_Greek,3450014449,2022-11-07,21635.950813668886,6.0296807,True,False,False,True,False,False,False,False,False,False,False,False,False
Yogurt_Greek,3450014449,2022-11-14,18676.244892660372,6.0358996,False,False,False,False,False,False,False,False,False,False,False,True,False
Yogurt_Greek,3450014449,2022-11-21,18826.906483550836,6.035923,False,False,False,False,False,False,False,False,False,False,False,True,False
Yogurt_Greek,3450014449,2022-11-28,17090.77873349718,6.0344005,False,False,False,False,False,True,False,False,False,False,False,False,False
Yogurt_Greek,3450014449,2022-12-05,23781.903096290556,6.0346637,False,True,False,True,False,False,False,False,False,False,False,False,False
Yogurt_Greek,3450014449,2022-12-12,20499.95961426821,6.0359125,False,False,True,True,False,False,False,False,False,False,False,False,True
Yogurt_Greek,3450014449,2022-12-19,18590.74426183338,6.035395,False,False,False,False,False,False,False,False,False,False,False,False,True
Yogurt_Greek,3450014449,2022-12-26,20473.970539638798,6.037427,False,False,False,False,False,False,False,False,False,False,False,False,False
Yogurt_Greek,3450014449,2023-01-02,20644.068179438542,6.0378523,False,False,False,False,False,False,False,False,False,False,False,False,False
Yogurt_Greek,3450014449,2023-01-09,20995.447174994497,6.0372043,False,False,False,False,False,False,False,False,False,False,False,False,False
Yogurt_Greek,3450014449,2023-01-16,22658.688402174732,6.036912,False,False,True,True,False,False,False,False,False,False,False,False,False
Yogurt_Greek,3450014449,2023-01-23,20137.047919041936,6.038043,False,False,False,False,False,False,False,False,False,False,False,False,False
Yogurt_Greek,3450014449,2023-01-30,19794.8900887486,6.036782,False,False,False,False,False,False,False,False,False,False,False,False,False
Yogurt_Greek,3450014449,2023-02-06,21877.09732076274,6.0370803,False,True,False,True,False,False,False,False,False,False,False,False,False
Yogurt_Greek,3450014449,2023-02-13,19241.61003553095,6.0378747,False,False,False,False,False,False,False,False,False,False,False,False,False
Yogurt_Greek,3450014449,2023-02-20,18960.896068826467,6.0382514,False,False,False,False,False,False,False,False,False,False,False,False,False
Yogurt_Greek,3450014449,2023-02-27,19325.718989141526,6.0380588,False,False,False,False,False,False,False,False,False,False,False,False,False
Yogurt_Greek,3450014449,2023-03-06,18285.523507048823,6.0373745,False,False,False,False,False,False,False,False,False,False,False,False,False
Yogurt_Greek,3450014449,2023-03-13,18137.602413618817,6.036448,False,False,False,False,False,False,False,False,False,False,False,False,False
Yogurt_Greek,3450014449,2023-03-20,17787.06004223984,6.0360813,False,False,False,False,False,False,False,False,False,False,False,False,False
Yogurt_Greek,3450014449,2023-03-27,16908.726000706967,6.1347094,False,False,False,False,False,False,False,False,True,False,False,False,False
Yogurt_Greek,3450014449,2023-04-03,21462.605339980266,6.171684,False,True,False,True,False,False,False,False,True,False,False,False,False
Yogurt_Greek,3450014449,2023-04-10,17107.826518252314,6.1704335,False,False,False,False,False,False,False,False,False,False,False,False,False
Yogurt_Greek,3450014449,2023-04-17,16984.164044766527,6.169697,False,False,False,False,False,False,False,False,False,False,False,False,False
Yogurt_Greek,3450014449,2023-04-24,16456.164326317656,6.1683216,False,False,False,False,False,False,False,False,False,False,False,False,False
Yogurt_Greek,3450014449,2023-05-01,16959.78938216325,6.1682534,False,False,False,False,False,False,False,False,False,False,False,False,False
Yogurt_Greek,3450014449,2023-05-08,16212.424558586143,6.1686244,False,False,False,False,False,False,False,False,False,False,False,False,False
Yogurt_Greek,3450014449,2023-05-15,18237.545893968156,6.1734624,False,True,False,True,False,False,False,False,False,False,False,False,False
Yogurt_Greek,3450014449,2023-05-22,21626.210578009726,6.1773214,True,True,False,True,False,False,False,False,False,False,True,False,False
Yogurt_Greek,3450014449,2023-05-29,15652.010423104717,6.175747,False,False,False,False,False,False,False,False,False,False,True,False,False
Yogurt_Mini_Light,3450015116,2020-12-28,6858.569569776784,4.997333,False,False,False,False,False,False,False,False,False,False,False,False,False
Yogurt_Mini_Light,3450015116,2021-01-04,6739.881066139968,4.995168,False,False,False,False,False,False,False,False,False,False,False,False,False
Yogurt_Mini_Light,3450015116,2021-01-11,6529.6684975818325,4.99589,False,False,False,False,False,False,False,False,False,False,False,False,False
Yogurt_Mini_Light,3450015116,2021-01-18,6460.435073370737,4.995878,False,False,False,False,False,False,False,False,False,False,False,False,False
Yogurt_Mini_Light,3450015116,2021-01-25,6548.32863211304,4.996674,False,False,False,False,False,False,False,False,False,False,False,False,False
Yogurt_Mini_Light,3450015116,2021-02-01,6430.090531146991,4.9958696,False,False,False,False,False,False,False,False,False,False,False,False,False
Yogurt_Mini_Light,3450015116,2021-02-08,6553.209270451138,4.9976907,False,False,False,False,False,False,False,False,False,False,False,False,False
Yogurt_Mini_Light,3450015116,2021-02-15,6541.214343484864,4.996087,False,False,False,False,False,False,False,False,False,False,False,False,False
Yogurt_Mini_Light,3450015116,2021-02-22,6494.215612422923,4.9976935,False,False,False,False,False,False,False,False,False,False,False,False,False
Yogurt_Mini_Light,3450015116,2021-03-01,7567.914195300054,4.283061,False,False,False,True,False,False,False,False,False,False,False,False,False
Yogurt_Mini_Light,3450015116,2021-03-08,7633.006153199119,4.0337443,False,False,False,True,False,False,False,False,False,False,False,False,False
Yogurt_Mini_Light,3450015116,2021-03-15,7094.520851168642,4.652331,False,False,False,True,False,False,False,False,False,False,False,False,False
Yogurt_Mini_Light,3450015116,2021-03-22,6804.813147800465,5.0019917,False,False,False,False,False,False,False,False,True,False,False,False,False
Yogurt_Mini_Light,3450015116,2021-03-29,7557.693618170392,5.004001,False,True,False,True,False,False,False,False,True,False,False,False,False
Yogurt_Mini_Light,3450015116,2021-04-05,6396.2208901068625,4.9965396,False,False,False,False,False,False,False,False,False,False,False,False,False
Yogurt_Mini_Light,3450015116,2021-04-12,6538.329373795461,5.0164165,False,False,False,False,False,False,False,False,False,False,False,False,False
Yogurt_Mini_Light,3450015116,2021-04-19,6563.480533153248,5.022721,False,False,False,False,False,False,False,False,False,False,False,False,False
Yogurt_Mini_Light,3450015116,2021-04-26,6445.687287588835,5.02573,False,False,False,False,False,False,False,False,False,False,False,False,False
Yogurt_Mini_Light,3450015116,2021-05-03,6546.862797163858,5.024556,False,False,False,False,False,False,False,False,False,False,False,False,False
Yogurt_Mini_Light,3450015116,2021-05-10,6535.374109890917,5.0152965,False,False,False,False,False,False,False,False,False,False,False,False,False
Yogurt_Mini_Light,3450015116,2021-05-17,8251.58496882318,4.3028927,False,False,True,True,False,False,False,False,False,False,False,False,False
Yogurt_Mini_Light,3450015116,2021-05-24,7854.719801937973,4.0346327,False,False,False,True,False,False,False,False,False,False,True,False,False
Yogurt_Mini_Light,3450015116,2021-05-31,7217.7599142879735,4.6588683,False,False,False,True,False,False,False,False,False,False,True,False,False
Yogurt_Mini_Light,3450015116,2021-06-07,6683.541264081593,5.0109744,False,False,False,False,False,False,False,False,False,False,False,False,False
Yogurt_Mini_Light,3450015116,2021-06-14,6754.787907004248,5.012563,False,False,False,False,False,False,False,False,False,False,False,False,False
Yogurt_Mini_Light,3450015116,2021-06-21,7978.688299405928,4.494932,False,False,True,True,True,False,False,False,False,False,False,False,False
Yogurt_Mini_Light,3450015116,2021-06-28,7501.699932128345,4.2801275,False,False,False,True,True,False,False,False,False,False,False,False,False
Yogurt_Mini_Light,3450015116,2021-07-05,7283.347578136321,4.773718,False,False,False,True,False,False,False,False,False,False,False,False,False
Yogurt_Mini_Light,3450015116,2021-07-12,7494.560921875028,5.0121484,False,False,True,True,False,False,False,False,False,False,False,False,False
Yogurt_Mini_Light,3450015116,2021-07-19,7015.590592559315,5.0121164,False,False,False,False,False,False,False,False,False,False,False,False,False
Yogurt_Mini_Light,3450015116,2021-07-26,7439.7987437618995,5.0154123,False,False,False,False,False,False,False,False,False,False,False,False,False
Yogurt_Mini_Light,3450015116,2021-08-02,7163.598011751236,5.014621,False,False,False,False,False,False,False,False,False,False,False,False,False
Yogurt_Mini_Light,3450015116,2021-08-09,7844.847062415741,5.0125194,False,False,True,True,False,False,False,False,False,False,False,False,False
Yogurt_Mini_Light,3450015116,2021-08-16,8058.725847889765,5.011017,False,False,True,True,False,False,False,False,False,False,False,False,False
Yogurt_Mini_Light,3450015116,2021-08-23,7337.430004504357,5.011037,False,False,False,False,False,False,False,False,False,False,False,False,False
Yogurt_Mini_Light,3450015116,2021-08-30,7541.109271370362,4.995744,False,False,False,False,False,False,False,False,False,True,False,False,False
Yogurt_Mini_Light,3450015116,2021-09-06,7667.012843885073,4.985054,False,False,False,False,False,False,False,False,False,True,False,False,False
Yogurt_Mini_Light,3450015116,2021-09-13,14920.540072831038,3.3348165,False,False,False,True,False,False,False,False,False,False,False,False,False
Yogurt_Mini_Light,3450015116,2021-09-20,7034.506371724843,4.989872,False,False,False,False,False,False,False,False,False,False,False,False,False
Yogurt_Mini_Light,3450015116,2021-09-27,7152.295669955333,4.9907956,False,False,False,False,False,False,False,False,False,False,False,False,False
Yogurt_Mini_Light,3450015116,2021-10-04,7813.886315161481,4.9904976,False,False,True,True,False,False,False,False,False,False,False,False,False
Yogurt_Mini_Light,3450015116,2021-10-11,7296.530327438374,4.990254,False,False,False,False,False,False,False,False,False,False,False,False,False
Yogurt_Mini_Light,3450015116,2021-10-18,6986.800084887391,4.99285,False,False,False,False,False,False,False,True,False,False,False,False,False
Yogurt_Mini_Light,3450015116,2021-10-25,7143.066971425093,4.983153,False,False,False,False,False,False,False,True,False,False,False,False,False
Yogurt_Mini_Light,3450015116,2021-11-01,6778.042127316311,4.9741755,False,False,False,False,False,False,False,True,False,False,False,False,False
Yogurt_Mini_Light,3450015116,2021-11-08,6553.901745049193,4.969821,False,False,False,False,False,False,False,False,False,False,False,False,False
Yogurt_Mini_Light,3450015116,2021-11-15,6565.498470053718,4.9711604,False,False,False,False,False,False,False,False,False,False,False,True,False
Yogurt_Mini_Light,3450015116,2021-11-22,6340.568137798278,4.9800863,False,False,False,False,False,False,False,False,False,False,False,True,False
Yogurt_Mini_Light,3450015116,2021-11-29,6083.144000806525,4.9851065,False,False,False,False,False,True,False,False,False,False,False,False,False
Yogurt_Mini_Light,3450015116,2021-12-06,5999.98562532622,4.997818,False,False,False,False,False,False,False,False,False,False,False,False,False
Yogurt_Mini_Light,3450015116,2021-12-13,5859.581761780722,5.009411,False,False,False,False,False,False,False,False,False,False,False,False,True
Yogurt_Mini_Light,3450015116,2021-12-20,5683.267502292445,5.008913,False,False,False,False,False,False,False,False,False,False,False,False,True
Yogurt_Mini_Light,3450015116,2021-12-27,6371.205030759115,4.9880295,False,False,True,True,False,False,False,False,False,False,False,False,False
Yogurt_Mini_Light,3450015116,2022-01-03,6317.690193106263,5.011753,True,False,False,True,False,False,False,False,False,False,False,False,False
Yogurt_Mini_Light,3450015116,2022-01-10,5662.648449430096,5.008655,False,False,False,False,False,False,False,False,False,False,False,False,False
Yogurt_Mini_Light,3450015116,2022-01-17,6325.594980030936,4.9973946,True,False,False,True,False,False,False,False,False,False,False,False,False
Yogurt_Mini_Light,3450015116,2022-01-24,5645.521132085417,4.986689,False,False,False,False,False,False,False,False,False,False,False,False,False
Yogurt_Mini_Light,3450015116,2022-01-31,5355.4041322081985,4.979284,False,False,False,False,False,False,False,False,False,False,False,False,False
Yogurt_Mini_Light,3450015116,2022-02-07,5582.523351101013,5.0070896,False,False,False,False,False,False,False,False,False,False,False,False,False
Yogurt_Mini_Light,3450015116,2022-02-14,5515.400018616032,5.004625,False,False,False,False,False,False,False,False,False,False,False,False,False
Yogurt_Mini_Light,3450015116,2022-02-21,6264.96772367529,4.998677,False,True,False,True,False,False,False,False,False,False,False,False,False
Yogurt_Mini_Light,3450015116,2022-02-28,6061.942835115497,5.0140414,False,False,True,True,False,False,False,False,False,False,False,False,False
Yogurt_Mini_Light,3450015116,2022-03-07,6152.368817623833,5.010181,True,True,False,True,False,False,False,False,False,False,False,False,False
Yogurt_Mini_Light,3450015116,2022-03-14,5678.85496188759,5.0101557,False,False,False,False,False,False,False,False,False,False,False,False,False
Yogurt_Mini_Light,3450015116,2022-03-21,6375.406529476137,4.354301,False,False,False,True,False,False,False,False,False,False,False,False,False
Yogurt_Mini_Light,3450015116,2022-03-28,6334.869141341794,4.019874,False,False,False,True,False,False,False,False,False,False,False,False,False
Yogurt_Mini_Light,3450015116,2022-04-04,6163.683759471677,4.721445,False,False,False,True,False,False,False,False,True,False,False,False,False
Yogurt_Mini_Light,3450015116,2022-04-11,5882.556045397533,5.00549,False,False,False,False,False,False,False,False,True,False,False,False,False
Yogurt_Mini_Light,3450015116,2022-04-18,5781.038410095641,4.9995604,False,False,False,False,False,False,False,False,False,False,False,False,False
Yogurt_Mini_Light,3450015116,2022-04-25,6582.616860466336,5.007494,False,False,True,True,False,False,False,False,False,False,False,False,False
Yogurt_Mini_Light,3450015116,2022-05-02,5983.830351085782,5.0093555,False,False,False,False,False,False,False,False,False,False,False,False,False
Yogurt_Mini_Light,3450015116,2022-05-09,5924.280786515976,5.0084295,False,False,False,False,False,False,False,False,False,False,False,False,False
Yogurt_Mini_Light,3450015116,2022-05-16,5938.957946676532,5.276648,False,False,False,False,False,False,False,False,False,False,False,False,False
Yogurt_Mini_Light,3450015116,2022-05-23,6172.60094086382,5.3785877,False,False,False,False,False,False,False,False,False,False,True,False,False
Yogurt_Mini_Light,3450015116,2022-05-30,6180.855707342938,5.3772335,False,False,False,False,False,False,False,False,False,False,True,False,False
Yogurt_Mini_Light,3450015116,2022-06-06,6030.346635969062,5.3635273,False,False,False,False,False,False,False,False,False,False,False,False,False
Yogurt_Mini_Light,3450015116,2022-06-13,6156.895959720675,5.4495687,False,False,False,False,False,False,False,False,False,False,False,False,False
Yogurt_Mini_Light,3450015116,2022-06-20,6302.3058187266615,5.4707375,False,False,False,False,True,False,False,False,False,False,False,False,False
Yogurt_Mini_Light,3450015116,2022-06-27,6250.467008857369,5.474608,False,False,False,False,True,False,False,False,False,False,False,False,False
Yogurt_Mini_Light,3450015116,2022-07-04,6524.500300193132,5.4573765,False,False,False,False,True,False,False,False,False,False,False,False,False
Yogurt_Mini_Light,3450015116,2022-07-11,6900.4350008735955,5.4742956,False,False,False,False,False,False,False,False,False,False,False,False,False
Yogurt_Mini_Light,3450015116,2022-07-18,6917.09058466664,5.487296,False,False,False,False,False,False,False,False,False,False,False,False,False
Yogurt_Mini_Light,3450015116,2022-07-25,7207.178729752674,5.4738,False,False,False,False,False,False,False,False,False,False,False,False,False
Yogurt_Mini_Light,3450015116,2022-08-01,7055.361055411394,5.4884768,False,False,False,False,False,False,False,False,False,False,False,False,False
Yogurt_Mini_Light,3450015116,2022-08-08,7501.815837040388,5.4866757,False,False,False,False,False,False,False,False,False,False,False,False,False
Yogurt_Mini_Light,3450015116,2022-08-15,7790.022552381171,5.4855585,False,False,False,False,False,False,False,False,False,False,False,False,False
Yogurt_Mini_Light,3450015116,2022-08-22,9239.990216788257,5.475156,False,True,False,True,False,False,False,False,False,False,False,False,False
Yogurt_Mini_Light,3450015116,2022-08-29,8660.241714723501,5.491513,False,False,False,False,False,False,False,False,False,True,False,False,False
Yogurt_Mini_Light,3450015116,2022-09-05,8472.994760861608,5.48416,False,False,False,False,False,False,False,False,False,True,False,False,False
